RecordId,RecordType,Status,Parent,Reference,AccessCondition,Administrative Context,Arrangement,Copies Information,Custodial History,Date Range,Decimal Latitude,Decimal Longitude,Description Language,Description Language Code,Description Script,Description Script Code,End Date,Extent & Format,External Ref,Imm Source Acq,Legal Status,Level of Detail,Languages,Language Codes,Scripts,Script Codes,Material Type,MDARK,Note,ObjectURL,OrigInfo,Physical Characteristics,Project Collection,Publication Note,Related Material,Scope & Content,Sibling Order,Start Date,Title,User Conditions,Creators,Related Names,Related Places,Related Subjects,Related Archive Descriptions,,,Logical label
032-003384797,Fonds,Published,,EAP039/1,Unrestricted,,"The material has been arranged into four series – kBa’ ‘gyur, miscellaneous canonical material, rNying ma rGyud ‘bum and Rinpoche’s Private Library.","Digital copies have been retained by Gangtey Monastery, and deposited with the National Library and Archives of Bhutan.","Material in this collection was copied as part of the project: EAP039 Digital Documentation of the Manuscript Collection in Gangtey. RAW and JPEG images were made, and deposited with The British Library. Copies were also deposited with the National Library and Archives of Bhutan. The originals are held by Gangtey Monastery. Information used to create this catalogue was supplied by the Project.",1690-1692,,,English,eng,Latin,Latn,1692,"5 hard drives containing 485 volumes, consisting of 135785 TIFF Images",,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000001,,,Original material is held by Gangtey Monastery.,,Digital documentation of manuscript collection in Gangtey,,,"This collection includes a set of the 100-volume bKa’ ’gyur, two sets of the 46-volume rNying ma rGyud ’bum, the world’s largest Astasahasrikaprajńaparamita, and about a hundred miscellaneous titles.Written in the dBu can script, the cursive dBu med script, the ‘Bru tsha script and the Khyug yig script.Originals dated as: c 14th-early 20th century.",0,1690,Gangtey Monastery Collection,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
036-003384798,Series,Published,032-003384797,EAP039/1/1,Unrestricted,,The material is arranged by titled volumes. An EAP Reference Number has been added.,,,1690-1692,,,English,eng,Latin,Latn,1692,"13 titles comprising 109 volumes, or 42,311 TIFF images",,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000002,,,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of titles from the kBa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.,1,1690,bKa’ ‘gyur,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385099,File,Published,036-003385024,EAP039/1/4/75,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,334 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00012f,,http://eap.bl.uk/database/overview_item.a4d?catId=249809;r=20321,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,75,1300,Mi tra rgya rtsa'i lha grangs gsal ba'i lhan thabs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385100,File,Published,036-003385024,EAP039/1/4/76,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,309 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000130,,http://eap.bl.uk/database/overview_item.a4d?catId=249810;r=24380,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,76,1300,Jam dpal gshin rje gshed kyi sgrub thabs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385101,File,Published,036-003385024,EAP039/1/4/77,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,214 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000131,,http://eap.bl.uk/database/overview_item.a4d?catId=249811;r=15465,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,77,1300,Guru drag po rtsa ba' sgrub thabs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385102,File,Published,036-003385024,EAP039/1/4/78,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,186 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000132,,http://eap.bl.uk/database/overview_item.a4d?catId=249812;r=20951,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,78,1300,dBang bskur gcod ki zhal gdams,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385103,File,Published,036-003385024,EAP039/1/4/79,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,194 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000133,,http://eap.bl.uk/database/overview_item.a4d?catId=249813;r=18662,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,79,1300,Bla ma'i thugs sgrub bar chad kun sel sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385032,File,Published,036-003385024,EAP039/1/4/8,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,114 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x0000ec,,http://eap.bl.uk/database/overview_item.a4d?catId=249742;r=21636,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,8,1300,rDzogs chen khros ma nag mo'I rgyud sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385104,File,Published,036-003385024,EAP039/1/4/80,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,406 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000134,,http://eap.bl.uk/database/overview_item.a4d?catId=249814;r=4665,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,80,1300,Kun bzang dgongs 'dus kyi chos skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385105,File,Published,036-003385024,EAP039/1/4/81,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,62 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000135,,http://eap.bl.uk/database/overview_item.a4d?catId=249815;r=6326,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,81,1300,Tshe bdag gi chog ga sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385106,File,Published,036-003385024,EAP039/1/4/82,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,167 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000136,,http://eap.bl.uk/database/overview_item.a4d?catId=249816;r=18328,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,82,1300,dBang chog don gsal sgron me,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385107,File,Published,036-003385024,EAP039/1/4/83,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,108 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000137,,http://eap.bl.uk/database/overview_item.a4d?catId=249817;r=19068,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,83,1300,dPal gsang 'dus kyi 'grel pa sgron ma rab tu gsal ba,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385108,File,Published,036-003385024,EAP039/1/4/84,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,168 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000138,,http://eap.bl.uk/database/overview_item.a4d?catId=249818;r=4517,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,84,1300,Ngo sprod lta ba'i brda skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385109,File,Published,036-003385024,EAP039/1/4/85,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,452 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000139,,http://eap.bl.uk/database/overview_item.a4d?catId=249819;r=21683,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,85,1300,Yid bzhin rin po che'i mdzod,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385110,File,Published,036-003385024,EAP039/1/4/86,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,202 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00013a,,http://eap.bl.uk/database/overview_item.a4d?catId=249821;r=13691,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,86,1300,Bla ma drag po ki la ya'i man nag,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385111,File,Published,036-003385024,EAP039/1/4/87,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,302 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00013b,,http://eap.bl.uk/database/overview_item.a4d?catId=249822;r=6831,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,87,1300,rDzogs chen yang tig nag po gser gyi bru gcig,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385112,File,Published,036-003385024,EAP039/1/4/88,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,228 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00013c,,http://eap.bl.uk/database/overview_item.a4d?catId=249823;r=30439,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,88,1300,gTer gsar rig 'dzin thugs thig dang gshin rje skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385113,File,Published,036-003385024,EAP039/1/4/89,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,234 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00013d,,http://eap.bl.uk/database/overview_item.a4d?catId=249824;r=19907,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,89,1300,sNyan brgyud rdo rje zam pa'i sgom khrid,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385033,File,Published,036-003385024,EAP039/1/4/9,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,138 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x0000ed,,http://eap.bl.uk/database/overview_item.a4d?catId=249743;r=8185,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,9,1300,Kun bzang dgongs 'dus sngon 'gro,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385114,File,Published,036-003385024,EAP039/1/4/90,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,304 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00013e,,http://eap.bl.uk/database/overview_item.a4d?catId=249825;r=29854,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,90,1300,Srog sgrub snying gi thig le skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385115,File,Published,036-003385024,EAP039/1/4/91,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,359 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00013f,,http://eap.bl.uk/database/overview_item.a4d?catId=249826;r=12749,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,91,1300,Theg gsum snang ba thub bstan rgyas byed,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385116,File,Published,036-003385024,EAP039/1/4/92,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,328 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000140,,http://eap.bl.uk/database/overview_item.a4d?catId=249827;r=26475,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,92,1300,bsTan pa'i bu yig,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385117,File,Published,036-003385024,EAP039/1/4/93,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,136 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000141,,http://eap.bl.uk/database/overview_item.a4d?catId=249828;r=1300,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,93,1300,rDor sems thugs sgrub bsnyen pa'i man ngag,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385118,File,Published,036-003385024,EAP039/1/4/94,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,137 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000142,,http://eap.bl.uk/database/overview_item.a4d?catId=249829;r=31867,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,94,1300,sByin sreg gi cho ga'i lag len mdzub tshug ma,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385119,File,Published,036-003385024,EAP039/1/4/95,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,200 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000143,,http://eap.bl.uk/database/overview_item.a4d?catId=249830;r=7108,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,95,1300,bDud rtsi zgil chung tshe rabs las rtsis,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385120,File,Published,036-003385024,EAP039/1/4/96,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,297 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000144,,http://eap.bl.uk/database/overview_item.a4d?catId=249831;r=1945,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,96,1300,Tshe'i snyan brgyud rin chen thugs kyi sgron me,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385121,File,Published,036-003385024,EAP039/1/4/97,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,244 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000145,,http://eap.bl.uk/database/overview_item.a4d?catId=249832;r=15118,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,97,1300,Spyi don legs bshad rgya mtsho,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
